"X","Year","Month","Day","Location","State","MinTemp","MaxTemp","Rainfall","Rainfall.1","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
78029,2015,6,25,"Watsonia","VIC",8.8,13,0.2,0.2,1.6,3,"WSW",31,"WSW","SW",11,9,89,77,1028.4,1028.5,3,6,9.5,12.2,"No",0,"No"
78030,2015,6,26,"Watsonia","VIC",9,15.6,0,0,1.6,5.7,"NW",20,"NE","W",2,9,100,57,1033.1,1031,7,6,9.8,14.9,"No",0,"No"
78031,2015,6,27,"Watsonia","VIC",7.1,12.4,0,0,2.2,1.2,"NNW",30,"NNW","N",9,17,77,72,1033.5,1031.5,7,7,9.5,11.7,"No",0,"No"
78032,2015,6,28,"Watsonia","VIC",8,14.1,0,0,1.2,2.1,"SSW",15,NA,"W",0,2,93,67,1034.2,1032.7,7,7,10.1,13.3,"No",0,"No"
78033,2015,6,29,"Watsonia","VIC",5.8,12.8,0,0,0.8,3.6,"SW",19,"NNE","SW",2,7,100,71,1033.8,1031.2,7,1,8.1,11.5,"No",0,"No"
78034,2015,6,30,"Watsonia","VIC",3.2,13,0,0,0.8,3.9,"N",17,NA,"NNE",0,7,100,54,1029.5,1027.2,2,7,5.6,12.6,"No",0.2,"No"
78035,2015,7,2,"Watsonia","VIC",9.3,11.4,NA,NA,3.6,5.7,"SW",57,"W","SW",19,19,79,65,1021.3,1024.9,4,5,9.7,10.1,NA,3.6,"Yes"
78036,2015,7,3,"Watsonia","VIC",4.5,10.4,3.6,3.6,1.4,0.2,"W",19,"N","WSW",6,7,99,53,1029,1026.1,7,7,5.8,10.3,"Yes",0,"No"
78037,2015,7,4,"Watsonia","VIC",5.8,9.9,0,0,2.6,0,"N",31,"NNE","NE",9,9,62,97,1022.8,1021.9,7,8,8.7,8,"No",4.2,"Yes"
78038,2015,7,5,"Watsonia","VIC",7.1,13.6,4.2,4.2,1,5.2,"N",37,"NNE","NNE",13,19,66,62,1020.9,1018.3,7,7,9.7,12,"Yes",1.6,"Yes"
78039,2015,7,6,"Watsonia","VIC",7.3,10.6,1.6,1.6,4,0.2,"NNE",39,"NE","NNE",2,7,99,76,1017.2,1015.5,7,8,7.3,10.4,"Yes",3.4,"Yes"
78040,2015,7,7,"Watsonia","VIC",7.2,15.4,3.4,3.4,1.2,2.1,"S",22,"NE","NNW",4,2,100,60,1022.6,1022.4,7,6,8,14.2,"Yes",0,"No"
78041,2015,7,8,"Watsonia","VIC",2.2,14.1,0,0,0.8,7.2,"NNW",33,"NE","N",6,13,100,63,1027.5,1026,1,6,4.1,13.1,"No",0,"No"
78042,2015,7,9,"Watsonia","VIC",4.1,12.8,0,0,2.4,0.1,"NNE",20,"ENE","NNE",4,4,99,66,1027.6,1024,7,7,8,12.5,"No",0,"No"
78043,2015,7,10,"Watsonia","VIC",7,13.9,0,0,1.8,1.7,"N",50,"NE","N",6,13,90,61,1017.1,1012.2,6,7,8.8,13.7,"No",0.6,"No"
78044,2015,7,11,"Watsonia","VIC",8.7,13.5,0.6,0.6,3.2,1.9,"WSW",48,"NNE","ENE",9,11,86,99,1005.8,1003.1,6,7,11,8.1,"No",1,"No"
78045,2015,7,12,"Watsonia","VIC",0.9,11.8,1,1,1.8,0,"SW",48,"N","WSW",2,13,100,100,1006.6,1004.4,7,8,3.4,8.6,"No",26.6,"Yes"
78046,2015,7,13,"Watsonia","VIC",3.4,11.8,26.6,26.6,2.8,0.3,"SW",54,"WSW","W",22,15,100,89,1012.5,1009.9,7,8,7.9,11,"Yes",3.4,"Yes"
78047,2015,7,14,"Watsonia","VIC",7.1,9.1,3.4,3.4,1.8,0.4,"N",41,"NW","N",9,19,76,74,1013.4,1009.4,8,7,7.8,7.6,"Yes",7.6,"Yes"
78048,2015,7,15,"Watsonia","VIC",4.8,11,7.6,7.6,3,2.7,"SW",20,"NE","SSW",2,11,100,74,1017,1018.3,7,7,5.5,9.2,"Yes",0,"No"
78049,2015,7,16,"Watsonia","VIC",5.5,12.3,0,0,0.2,3.7,"S",35,"S","S",9,19,90,65,1024.4,1022,5,7,8,11,"No",2.6,"Yes"
78050,2015,7,17,"Watsonia","VIC",6.6,11.8,2.6,2.6,1.2,2,"S",39,"SW","SSW",11,20,100,81,1022,1021.7,8,7,8.1,11.5,"Yes",0.8,"No"
78051,2015,7,18,"Watsonia","VIC",5.2,11.3,0.8,0.8,0.8,7,"SSW",30,"SSE","SE",4,9,99,51,1030.7,1030.6,7,2,6.4,11,"No",0,"No"
78052,2015,7,19,"Watsonia","VIC",-2.1,12.8,0,0,1.4,8.3,"NNW",22,"ENE","N",2,9,100,57,1034.4,1031.5,0,5,-0.6,11.9,"No",0.2,"No"
78053,2015,7,20,"Watsonia","VIC",-0.8,13.6,0.2,0.2,1.6,9.3,"N",43,"NE","N",2,19,100,51,1033,1029.7,1,3,1.7,13.3,"No",0,"No"
78054,2015,7,21,"Watsonia","VIC",1.7,16.9,0,0,4.2,6.4,"N",67,"NE","NNE",11,19,55,52,1026.8,1021.3,7,7,12.6,15.4,"No",2.8,"Yes"
78055,2015,7,22,"Watsonia","VIC",11.2,16.1,2.8,2.8,3.4,3.3,"N",56,"N","WSW",19,11,74,63,1018.1,1019.6,6,5,13.1,13.9,"Yes",0,"No"
78056,2015,7,23,"Watsonia","VIC",2,15.4,0,0,2,8.6,"N",24,"ENE","N",9,9,100,65,1025.9,1022.6,1,5,4.3,14.3,"No",2.4,"Yes"
78057,2015,7,24,"Watsonia","VIC",4.3,14.3,2.4,2.4,2,4,"WNW",48,"N","N",20,17,91,80,1013.3,1009,7,3,11.2,13.4,"Yes",2.6,"Yes"
78058,2015,7,25,"Watsonia","VIC",8.1,12.6,2.6,2.6,2.8,3.6,"N",65,"N","N",19,20,71,63,1013.8,1012.1,3,7,10,12.1,"Yes",3,"Yes"
78059,2015,7,26,"Watsonia","VIC",7.2,11.4,3,3,2,8.2,"NNW",65,"NW","WNW",15,17,66,80,1013,1016.1,1,1,8.4,7.7,"Yes",0.6,"No"
78060,2015,7,27,"Watsonia","VIC",4.8,12.7,0.6,0.6,3.2,8.3,"WSW",43,"W","WSW",11,19,81,59,1028,1028.3,5,6,7.3,12.3,"No",0,"No"
78061,2015,7,28,"Watsonia","VIC",7.3,14.6,0,0,1.8,8.1,"W",24,"WSW","SSW",7,11,91,68,1035.3,1033.3,2,6,9.3,12.5,"No",0,"No"
78062,2015,7,29,"Watsonia","VIC",6.8,13.1,0,0,2.8,3.8,"N",39,"NE","N",6,17,92,62,1033.5,1029.5,7,7,8.5,11.5,"No",0,"No"
78063,2015,7,30,"Watsonia","VIC",7.5,12,0,0,2.8,2.6,"N",70,"NNE","N",24,24,65,62,1020.9,1014.5,7,7,10,10.9,"No",0.8,"No"
78064,2015,7,31,"Watsonia","VIC",1.6,13.5,0.8,0.8,3.2,9.6,"N",41,"NE","NNW",2,15,100,48,1021.7,1017,1,3,4.3,13,"No",0.4,"No"
78065,2015,8,1,"Watsonia","VIC",4.3,11,0.4,0.4,3.6,0,"N",61,"W","SSW",20,9,99,62,1012.5,1014.5,7,8,9.8,10.7,"No",0.2,"No"
78066,2015,8,2,"Watsonia","VIC",6.5,14,0.2,0.2,1.4,6.5,NA,NA,"NNW","NW",17,17,69,50,1013.3,1010.4,3,7,8.1,13.4,"No",7.4,"Yes"
78067,2015,8,3,"Watsonia","VIC",6.4,10.8,7.4,7.4,3.2,5.6,"W",63,"W","SW",17,24,87,65,1017.4,1020.6,7,7,6.6,7.8,"Yes",0,"No"
78068,2015,8,4,"Watsonia","VIC",0.7,11.4,0,0,3,3.1,"N",41,"NE","NW",4,17,91,56,1023.5,1019.6,6,7,3.7,9.8,"No",2.6,"Yes"
78069,2015,8,5,"Watsonia","VIC",3.7,10.9,2.6,2.6,1.8,4.2,"W",37,"W","SSW",15,17,89,73,1012.8,1013.2,5,5,8.2,8.7,"Yes",2.6,"Yes"
78070,2015,8,6,"Watsonia","VIC",5.5,12.7,2.6,2.6,1.4,1,"WSW",28,"W","SW",11,15,100,86,1019.4,1020.4,7,6,8.1,11.4,"Yes",3.2,"Yes"
78071,2015,8,7,"Watsonia","VIC",8.1,13,3.2,3.2,1.4,1.5,"WSW",26,"W","SW",11,9,99,78,1025.8,1024.7,7,7,8.7,12.4,"Yes",1.2,"Yes"
78072,2015,8,8,"Watsonia","VIC",8.6,11.7,1.2,1.2,1.2,0,"E",20,"SW","E",2,6,100,85,1026,1023.5,7,7,9,11.2,"Yes",0,"No"
78073,2015,8,9,"Watsonia","VIC",5.9,12.6,0,0,1.4,0.1,"N",33,"N","N",7,13,82,68,1021.9,1017.8,7,7,9.3,12.3,"No",0.2,"No"
78074,2015,8,10,"Watsonia","VIC",6.8,15.1,0.2,0.2,3.4,7.1,"N",61,"NNE","N",15,24,63,55,1009.9,1008,4,2,11.2,14.4,"No",0.2,"No"
78075,2015,8,11,"Watsonia","VIC",7.8,13.9,0.2,0.2,2.2,6.4,"NNE",52,"N","N",17,30,78,50,1011.6,1007.3,5,5,9.5,13.3,"No",0,"No"
78076,2015,8,12,"Watsonia","VIC",8.5,13.5,0,0,5,2.6,"N",39,"ENE","W",7,15,80,63,1002.9,1004.9,7,7,9.3,12.2,"No",0.8,"No"
78077,2015,8,13,"Watsonia","VIC",7.4,13.2,0.8,0.8,0.8,1.9,"W",31,"WSW","SSW",13,13,96,67,1018.3,1019.4,7,7,9.7,11.7,"No",0.2,"No"
78078,2015,8,14,"Watsonia","VIC",9.7,15.1,0.2,0.2,2.2,4.8,"W",26,"W","WNW",7,6,75,57,1025.9,1025.5,4,7,11.3,14.2,"No",2.2,"Yes"
78079,2015,8,15,"Watsonia","VIC",9.8,14.8,2.2,2.2,2.4,4.5,"SW",17,NA,"SSW",0,4,100,64,1032.3,1030,7,6,10.4,14.1,"Yes",0,"No"
78080,2015,8,16,"Watsonia","VIC",1.6,16.9,0,0,1.4,6.5,"NNW",35,"ENE","NW",6,9,100,50,1027,1021.4,6,7,4.8,15.4,"No",2,"Yes"
78081,2015,8,17,"Watsonia","VIC",4.8,11.7,2,2,3.4,4.4,"SW",54,"W","SW",19,20,95,74,1018.2,1018.2,7,7,9.3,8.5,"Yes",0.6,"No"
78082,2015,8,18,"Watsonia","VIC",5.2,11.1,0.6,0.6,2.6,1.2,"W",19,"W","SSW",7,7,99,63,1023.5,1023,7,7,6.2,10.3,"No",0,"No"
78083,2015,8,19,"Watsonia","VIC",3.1,14.1,0,0,1.4,6.5,"NE",19,"NE","N",6,7,93,54,1027.4,1024.5,6,5,6,13,"No",0.2,"No"
78084,2015,8,20,"Watsonia","VIC",3.4,17,0.2,0.2,1.6,8.8,"NNE",41,"NE","NNE",9,13,71,51,1025.3,1021.7,2,1,10.4,16.3,"No",0,"No"
78085,2015,8,21,"Watsonia","VIC",10.3,18.1,0,0,6.4,1.2,"N",57,"NE","NNE",11,19,53,42,1018.6,1013.4,7,7,14.5,17.6,"No",0,"No"
78086,2015,8,22,"Watsonia","VIC",10.8,19.4,0,0,3.4,7.7,"N",26,"NNW","SW",13,11,79,60,1015.8,1014.4,7,7,13.9,17.2,"No",0,"No"
78087,2015,8,23,"Watsonia","VIC",5.2,16.2,0,0,3,7.7,"SW",28,"NE","SW",2,15,95,54,1020.3,1018.7,7,6,10.3,15.6,"No",0,"No"
78088,2015,8,24,"Watsonia","VIC",6.8,14.5,0,0,2,4,"ESE",46,"SSE","SSE",9,15,80,66,1023.6,1020.5,7,7,9.3,13.6,"No",0,"No"
78089,2015,8,25,"Watsonia","VIC",8.4,13.5,0,0,2.4,0.7,"SE",39,"SE","SE",15,13,86,64,1026.2,1024.9,7,7,10.3,13.2,"No",0,"No"
78090,2015,8,26,"Watsonia","VIC",8,16.7,0,0,2,0.3,"SW",13,"NNW","S",6,4,83,51,1026.1,1022.7,7,7,9.8,16.5,"No",0.8,"No"
78091,2015,8,27,"Watsonia","VIC",9.4,11.2,0.8,0.8,1.2,0,"SSW",31,"W","SW",6,9,100,100,1021.9,1019.8,7,8,9.9,10.7,"No",18,"Yes"
78092,2015,8,28,"Watsonia","VIC",6.9,13.4,18,18,0.6,4.1,"SW",33,"SSW","SSW",17,15,100,78,1026.1,1024.5,5,7,8.6,12.4,"Yes",1,"No"
78093,2015,8,29,"Watsonia","VIC",3.5,11,1,1,2,3.5,"SSW",44,"WSW","SW",7,20,90,99,1027,1024.9,7,7,7.7,9.6,"No",2.2,"Yes"
78094,2015,8,30,"Watsonia","VIC",7.3,13.1,2.2,2.2,0.6,1.9,"SSW",28,"WSW","SW",13,15,99,63,1025.3,1023,7,7,9.5,12.2,"Yes",0,"No"
78095,2015,8,31,"Watsonia","VIC",7.6,12.8,0,0,1.8,4.2,"SW",41,"SW","SW",2,15,74,64,1021.2,1018.6,7,7,9,11.1,"No",0,"No"
78096,2015,9,1,"Watsonia","VIC",2.9,16.1,0,0,1.6,9.8,"N",22,"E","N",6,9,99,44,1017.6,1013.8,1,3,6,15.5,"No",0,"No"
78097,2015,9,2,"Watsonia","VIC",6,18.2,0,0,4.4,0.8,"NE",39,"NE","NE",13,11,64,47,1012.7,1007.1,7,7,12.5,16.4,"No",4.6,"Yes"
78098,2015,9,3,"Watsonia","VIC",9.9,13.8,4.6,4.6,2.4,3.3,"SSW",43,"SW","SSW",9,20,97,77,1012.8,1016.7,7,6,12.2,12.7,"Yes",0,"No"
78099,2015,9,4,"Watsonia","VIC",5.4,13.9,0,0,2.8,4.2,"SSW",30,"S","SSW",9,13,57,57,1025.9,1023.7,4,7,10,12.5,"No",0,"No"
78100,2015,9,5,"Watsonia","VIC",9,14.9,0,0,1.8,3.8,"SW",22,"SW","S",9,7,93,58,1025.6,1022.5,7,3,10.1,13.9,"No",0,"No"
78101,2015,9,6,"Watsonia","VIC",3.7,16.1,0,0,2.2,1.8,"WNW",54,"ENE","NNE",6,17,100,54,1020.3,1014.8,8,7,7.4,14.5,"No",6.2,"Yes"
78102,2015,9,7,"Watsonia","VIC",7.4,13.5,6.2,6.2,2.8,2.3,"W",54,"NW","W",19,20,68,58,1016.4,1016.8,7,7,10.2,10.9,"Yes",2.8,"Yes"
78103,2015,9,8,"Watsonia","VIC",7.8,13.1,2.8,2.8,2.6,4.2,"WSW",37,"SSW","SW",17,15,98,61,1020.5,1021.1,7,6,9.2,12,"Yes",0.2,"No"
78104,2015,9,9,"Watsonia","VIC",9.2,14.9,0.2,0.2,2.2,4.5,NA,NA,"W","SSW",15,17,100,52,1027.6,1027.9,7,7,10.8,13.3,"No",0,"No"
78105,2015,9,10,"Watsonia","VIC",9.8,15.4,0,0,2.4,6.3,"SSW",22,"WSW","S",13,2,88,67,1033.4,1031,5,7,12.2,14.6,"No",0,"No"
78106,2015,9,11,"Watsonia","VIC",2.7,19.1,0,0,2.4,9.8,"N",50,"NNE","NNE",4,20,91,49,1028.7,1025.1,1,6,11.1,18.4,"No",0,"No"
78107,2015,9,12,"Watsonia","VIC",11.1,21.3,0,0,5.2,4.2,"N",41,"NE","NNE",9,9,65,48,1027,1023.9,7,6,15.9,19.6,"No",0,"No"
78108,2015,9,13,"Watsonia","VIC",9,25.3,0,0,6.6,10.7,"NW",28,"ENE","N",4,11,67,42,1025.7,1021.6,3,1,16.9,24.9,"No",0,"No"
78109,2015,9,14,"Watsonia","VIC",15.4,26.2,0,0,9.4,10.5,"N",54,"ENE","NE",17,17,44,34,1018.5,1012.8,1,1,21.2,25.7,"No",13,"Yes"
78110,2015,9,15,"Watsonia","VIC",10.3,16,13,13,10,7.4,NA,NA,"W","SW",26,17,80,71,1013.9,1016,6,5,11.5,13.3,"Yes",0,"No"
78111,2015,9,16,"Watsonia","VIC",7.3,15.9,0,0,2.8,5.1,"SW",30,"E","WSW",6,9,88,57,1019.4,1017.5,6,6,10.8,14.7,"No",0.6,"No"
78112,2015,9,17,"Watsonia","VIC",8.4,14.7,0.6,0.6,3.4,1.9,"SW",30,"WNW","WSW",6,13,78,67,1023.1,1024.4,7,7,11.1,13.8,"No",0.6,"No"
78113,2015,9,18,"Watsonia","VIC",9.3,14.3,0.6,0.6,2,1.3,"WSW",24,"SSW","S",9,9,88,67,1029,1027.5,7,7,11.8,13.9,"No",0,"No"
78114,2015,9,19,"Watsonia","VIC",5.8,20.4,0,0,2,6.5,"N",30,"NNE","NNE",6,15,99,47,1026.4,1021.5,2,6,9.5,19.8,"No",0,"No"
78115,2015,9,20,"Watsonia","VIC",6,22.1,0,0,4.8,10.7,"NNW",41,"ENE","N",6,19,79,45,1021.1,1017.3,1,6,14.9,21,"No",0,"No"
78116,2015,9,21,"Watsonia","VIC",13.6,17.5,0,0,5.6,2.4,"N",48,"NNW","SW",17,11,56,100,1015.5,1017.7,6,7,16.8,11.3,"No",5.2,"Yes"
78117,2015,9,22,"Watsonia","VIC",6.6,12.8,5.2,5.2,2.2,7.2,"SSW",63,"WSW","SSW",13,24,87,60,1025.9,1028.2,7,4,9,10.6,"Yes",0.2,"No"
78118,2015,9,23,"Watsonia","VIC",4.7,12.9,0.2,0.2,3.6,10.6,"SW",43,"SSE","SW",9,22,78,50,1035.5,1033.6,6,6,8.2,11.5,"No",0,"No"
78119,2015,9,24,"Watsonia","VIC",4.1,15.3,0,0,4,8.5,"SSE",30,"SSE","SW",2,13,86,56,1034.7,1031.8,4,7,9.7,13.5,"No",0.2,"No"
78120,2015,9,25,"Watsonia","VIC",3.4,18.3,0.2,0.2,2.6,10.8,"SSE",35,"W","S",6,13,82,50,1035,1030.5,1,3,10.4,17.4,"No",0,"No"
78121,2015,9,26,"Watsonia","VIC",4.9,19.3,0,0,4.8,9.5,"WSW",24,"NE","WSW",6,13,100,45,1031.9,1027,4,1,8,18.4,"No",0,"No"
78122,2015,9,27,"Watsonia","VIC",7.9,20.5,0,0,3.2,11.4,"SSW",26,"ENE","SW",6,13,99,37,1025.7,1021.6,1,1,11.6,19.9,"No",0,"No"
78123,2015,9,28,"Watsonia","VIC",5.3,23.2,0,0,5.8,5.4,"WNW",35,"SW","SW",11,11,67,45,1017.1,1015.1,1,7,14.8,18.2,"No",0,"No"
78124,2015,9,29,"Watsonia","VIC",7.7,17,0,0,3.4,6.5,"WSW",31,"W","SW",13,9,63,60,1017.7,1017.2,2,7,12.4,15.5,"No",0,"No"
78125,2015,9,30,"Watsonia","VIC",9.1,16.1,0,0,2.8,6.5,"SSW",31,"S","S",9,11,72,58,1024.4,1022.6,7,3,13,15.3,"No",0,"No"
78126,2015,10,1,"Watsonia","VIC",2.7,22.4,0,0,4,11.5,"SSW",31,"E","SW",6,9,66,36,1027.1,1025.4,6,6,13.3,21.9,"No",0,"No"
78127,2015,10,2,"Watsonia","VIC",6.8,27,0,0,6.6,11.3,"NNW",37,"E","NNE",7,19,75,31,1032.5,1028.4,1,0,14.6,26.5,"No",0,"No"
78128,2015,10,3,"Watsonia","VIC",12.2,30.6,0,0,11,9.8,"NE",50,"NNE","N",20,20,36,23,1027.5,1021.5,5,4,23.1,29.3,"No",0,"No"
78129,2015,10,4,"Watsonia","VIC",14.8,29.1,0,0,13,11.5,"NNW",31,"ESE","SSW",6,13,55,37,1022.1,1019.5,1,2,18,28.3,"No",0,"No"
78130,2015,10,5,"Watsonia","VIC",11.1,33.5,0,0,5.6,10,"NNW",44,"SE","NNE",9,22,97,22,1021.1,1017,7,6,14.4,32.1,"No",0,"No"
78131,2015,10,6,"Watsonia","VIC",14.4,35.3,0,0,17,9.1,"NW",70,"N","NW",24,26,22,10,1013.5,1011.1,2,6,25.1,33.9,"No",0,"No"
78132,2015,10,7,"Watsonia","VIC",9.6,17.6,0,0,14.4,11.4,"SW",43,"SSE","S",13,15,59,43,1034.2,1034.6,3,2,12.5,17.1,"No",0,"No"
78133,2015,10,8,"Watsonia","VIC",4.5,23.8,0,0,6.6,10.5,"WSW",26,"ESE","S",7,9,79,42,1036.5,1031.4,1,1,9.7,22.6,"No",0,"No"
78134,2015,10,9,"Watsonia","VIC",9.7,29.5,0,0,4.4,8.4,"NNW",26,"E","S",2,7,79,33,1030.4,1026.7,6,2,15.7,28.6,"No",0,"No"
78135,2015,10,10,"Watsonia","VIC",13.3,28.5,0,0,8,4.1,"NNW",33,"ESE","NNE",6,11,61,37,1025.3,1022.9,6,6,19.3,27.4,"No",3.6,"Yes"
78136,2015,10,11,"Watsonia","VIC",16.2,26.9,3.6,3.6,8.4,5.9,"WNW",52,"NNW","WSW",9,9,71,51,1019.2,1015.3,7,7,19.6,25,"Yes",6.6,"Yes"
78137,2015,10,12,"Watsonia","VIC",10.6,16.7,6.6,6.6,3.8,0.2,"SSW",37,"WSW","SW",9,20,100,68,1018.9,1019.4,7,7,11,14.9,"Yes",0.4,"No"
78138,2015,10,13,"Watsonia","VIC",5.4,19.2,0.4,0.4,7,11.8,"S",24,"WSW","SW",9,17,83,61,1024.9,1022.9,2,1,10.9,18.6,"No",0,"No"
78139,2015,10,14,"Watsonia","VIC",10.7,27.8,0,0,4.4,11.4,"E",31,NA,"NE",0,9,100,39,1024,1020.1,2,1,13.2,26.8,"No",0,"No"
78140,2015,10,15,"Watsonia","VIC",13.1,33.9,0,0,8.6,9.2,"N",52,"E","NE",11,24,53,19,1018,1014.5,5,3,22.8,32.4,"No",0,"No"
78141,2015,10,16,"Watsonia","VIC",16,20.7,0,0,10.8,0.5,"SSW",31,"ENE","SSW",4,9,69,79,1017.1,1021.4,7,7,17.7,16.7,"No",0.2,"No"
78142,2015,10,17,"Watsonia","VIC",10.8,22,0.2,0.2,4.8,8,"SW",31,"SW","WSW",9,15,84,44,1024.7,1025.1,7,2,14.9,21,"No",0.2,"No"
78143,2015,10,18,"Watsonia","VIC",10.2,21.3,0.2,0.2,5.2,8.2,"SSW",46,"SSE","SW",9,17,62,51,1029.6,1026.9,7,0,14.4,19.4,"No",0,"No"
78144,2015,10,19,"Watsonia","VIC",5.3,28.2,0,0,4.4,11.9,"S",24,"E","SE",6,7,86,24,1025.2,1019.8,0,1,11.3,26.8,"No",0,"No"
78145,2015,10,20,"Watsonia","VIC",9.7,31,0,0,7,3,"E",33,"ENE","ENE",9,15,66,30,1016.6,1011.3,7,7,15.5,30.3,"No",1.8,"Yes"
78146,2015,10,21,"Watsonia","VIC",15.5,18.6,1.8,1.8,7.8,0.1,"SW",46,"WSW","WSW",2,20,88,90,1012.5,1014,7,7,18.6,16.1,"Yes",4.6,"Yes"
78147,2015,10,22,"Watsonia","VIC",10.3,17.2,4.6,4.6,3,0,"SSW",43,"S","SSW",6,19,99,68,1019.5,1019.3,8,8,13.1,16.2,"Yes",0,"No"
78148,2015,10,23,"Watsonia","VIC",10.6,18.2,0,0,2,4.1,"S",46,"S","SW",9,15,66,54,1023.5,1021.8,7,7,13,16.1,"No",0,"No"
78149,2015,10,24,"Watsonia","VIC",6.6,23,0,0,4,8.9,"SW",33,"NW","SW",4,20,78,48,1023,1019.6,7,5,12.6,21.1,"No",0,"No"
78150,2015,10,25,"Watsonia","VIC",7.2,30.8,0,0,5,6.1,"NNE",52,"E","NNE",6,24,63,21,1016.9,1010.8,6,6,18,30.3,"No",0.2,"No"
78151,2015,10,26,"Watsonia","VIC",13.6,16.8,0.2,0.2,12.8,3.6,"SSW",56,"SW","SSW",22,31,100,53,1017.1,1021.8,7,5,13.6,15.8,"No",0.6,"No"
78152,2015,10,27,"Watsonia","VIC",9.4,23.8,0.6,0.6,3.6,12.7,"SE",30,"SE","SW",15,15,61,36,1027.1,1022.7,1,0,13.5,23,"No",0,"No"
78153,2015,10,28,"Watsonia","VIC",7.1,27.5,0,0,8,12,"NNE",41,"N","WSW",22,7,45,28,1023.1,1019.3,1,3,16.9,26.7,"No",0,"No"
78154,2015,10,29,"Watsonia","VIC",10.5,27.6,0,0,8,10.3,"S",30,"W","SSW",6,15,93,28,1022.5,1019.7,7,2,15,26.6,"No",0,"No"
78155,2015,10,30,"Watsonia","VIC",10.2,27.9,0,0,7.6,12.1,"SSE",31,"ESE","S",9,11,50,27,1019.8,1017.1,7,7,18.2,26.7,"No",0.8,"No"
78156,2015,10,31,"Watsonia","VIC",13.7,25.8,0.8,0.8,8.8,5,"ENE",37,"SSE","NE",4,17,99,60,1014.9,1011,8,6,15.6,23.4,"No",2.4,"Yes"
78157,2015,11,1,"Watsonia","VIC",15.4,26.4,2.4,2.4,7,5.2,"NE",52,"NNE","WSW",26,17,64,70,1007.9,1006.3,4,7,23.1,20,"Yes",1.6,"Yes"
78158,2015,11,2,"Watsonia","VIC",13.4,15.5,1.6,1.6,4,0.1,"SW",35,NA,"SW",0,15,100,83,1012.7,1014.9,8,8,14.2,14.8,"Yes",0,"No"
78159,2015,11,3,"Watsonia","VIC",6.8,21.2,0,0,3.2,7.1,"WSW",31,"S","W",11,17,58,52,1019.5,1016.6,4,7,12.6,19,"No",0,"No"
78160,2015,11,4,"Watsonia","VIC",8.5,29.1,0,0,5.8,6.9,"SSE",26,"ESE","S",2,6,96,41,1015.2,1010,8,7,14.4,28.6,"No",11.8,"Yes"
78161,2015,11,5,"Watsonia","VIC",14.3,24,11.8,11.8,5,4.6,"NNW",61,NA,"W",0,11,100,82,1006.8,1005,8,6,17.6,20.9,"Yes",10.2,"Yes"
78162,2015,11,6,"Watsonia","VIC",16,17.7,10.2,10.2,4.6,0.6,"W",33,"W","W",15,13,100,100,1008.7,1009.9,7,7,16.9,16.6,"Yes",1.8,"Yes"
78163,2015,11,7,"Watsonia","VIC",11.2,17.7,1.8,1.8,4,9.8,"SW",44,"W","SW",17,19,90,54,1018.1,1019.8,7,2,11.9,17.4,"Yes",0,"No"
78164,2015,11,8,"Watsonia","VIC",6.2,25.7,0,0,4.2,10.9,"WSW",20,"SE","E",7,6,71,28,1022.5,1019.4,2,7,12.8,23.6,"No",0,"No"
78165,2015,11,9,"Watsonia","VIC",11,32.5,0,0,8.6,11.7,"NNE",37,"ESE","NNE",9,20,53,23,1017.4,1013.6,4,7,20.6,31.2,"No",0,"No"
78166,2015,11,10,"Watsonia","VIC",14.2,16.5,0,0,9.8,0,"SW",31,"SSW","S",15,13,89,69,1019.4,1020.5,8,8,14.8,14.7,"No",2.2,"Yes"
78167,2015,11,11,"Watsonia","VIC",10.8,22.1,2.2,2.2,1.4,2.3,"SSW",28,"SSW","NE",11,4,85,56,1020.4,1017.7,8,7,12.5,19.9,"Yes",0,"No"
78168,2015,11,12,"Watsonia","VIC",12.5,25.6,0,0,2.8,10.6,"SW",35,"NNW","SW",4,17,89,42,1016.2,1012.6,7,4,15.9,23.6,"No",0,"No"
78169,2015,11,13,"Watsonia","VIC",13.2,20.7,0,0,5.4,8.3,"SW",43,"WSW","SW",11,20,98,52,1017.2,1016.4,7,2,14.1,18.9,"No",0,"No"
78170,2015,11,14,"Watsonia","VIC",8.3,19.4,0,0,5.8,8.3,"SW",39,"WSW","SSW",9,19,70,58,1018.8,1017.5,1,4,14.2,17.5,"No",0,"No"
78171,2015,11,15,"Watsonia","VIC",10.9,21.3,0,0,5.4,10.2,"SSW",35,"SSW","WSW",11,19,77,52,1021.5,1019,7,1,14.1,20.3,"No",0,"No"
78172,2015,11,16,"Watsonia","VIC",11.3,29.4,0,0,6,11.6,"NNW",30,"NNW","E",7,7,74,26,1018.6,1014.4,2,3,16.5,28.6,"No",0,"No"
78173,2015,11,17,"Watsonia","VIC",14.6,34.4,0,0,9.8,9.2,"N",59,"N","NW",30,20,31,17,1012.7,1008.7,6,5,23.8,32.2,"No",0,"No"
